method,case_id,category,fake_record_name,seed_value,draw_count,modulo_n,input_byte_length,compiler,operation_label,expected_observation,actual_observation,expected_outcome,actual_outcome,c_harness_matched,randmax_matched,sequence_matched,reset_matched,modulo_bias_matched,rand_r_matched,strtol_matched,return_value_matched,errno_matched,compiler_matched,newlib_not_tested,portability_not_tested,security_not_tested,thread_safety_not_tested,naive_should_fail,output_char_length,output_byte_length,elapsed_time,failure_reason
copy_size_timing_marker,c28_dice_roll_modulo,dice_roll_modulo_marker,fake_game_roll,7,10,6,,zig cc,dice_roll_modulo_marker,,"n=6 draws=10 buckets=1,3,1,3,0,2
ok=1",success,success,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,37,37,0.007690651109442115,
naive_rand_modulo_marker,c28_dice_roll_modulo,dice_roll_modulo_marker,fake_game_roll,7,10,6,,zig cc,dice_roll_modulo_marker,,"n=6 draws=10 buckets=1,3,1,3,0,2
ok=1",success,success,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,37,37,0.007690651109442115,
external_rng_truth_not_tested_marker,c28_dice_roll_modulo,dice_roll_modulo_marker,fake_game_roll,7,10,6,,zig cc,dice_roll_modulo_marker,,"n=6 draws=10 buckets=1,3,1,3,0,2
ok=1",success,success,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,37,37,0.007690651109442115,
preserve_original_case_baseline,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
compiler_discovery_checker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
c_harness_compile_checker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
rand_srand_policy_observer,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
hidden_state_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
modulo_bias_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
rand_r_policy_observer,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
seed_parsing_policy_observer,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
embedded_newlib_scope_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
crypto_security_scope_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
thread_reentrancy_scope_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
portability_scope_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
toy_project_prng_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
copy_size_timing_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
naive_rand_modulo_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
external_rng_truth_not_tested_marker,c29_rand_r_available,rand_r_available,test_prng_state,123,5,,,zig cc,rand_r_available,,rand_r_available=1 r1=612365165 r2=943759613 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,49,49,0.007605144055560231,
preserve_original_case_baseline,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
compiler_discovery_checker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
c_harness_compile_checker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
rand_srand_policy_observer,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
hidden_state_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
modulo_bias_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
rand_r_policy_observer,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
seed_parsing_policy_observer,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
embedded_newlib_scope_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
crypto_security_scope_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
thread_reentrancy_scope_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
portability_scope_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
toy_project_prng_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
copy_size_timing_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
naive_rand_modulo_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
external_rng_truth_not_tested_marker,c30_rand_r_unavailable,rand_r_unavailable,test_prng_state,,0,,,zig cc,rand_r_unavailable,,case=c30_rand_r_unavailable ok=1 marker=1,skip,skip,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,41,41,0.007700012996792793,
preserve_original_case_baseline,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
compiler_discovery_checker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
c_harness_compile_checker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
rand_srand_policy_observer,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
hidden_state_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
modulo_bias_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
rand_r_policy_observer,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
seed_parsing_policy_observer,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
embedded_newlib_scope_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
crypto_security_scope_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
thread_reentrancy_scope_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
portability_scope_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
toy_project_prng_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
copy_size_timing_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
naive_rand_modulo_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
external_rng_truth_not_tested_marker,c31_rand_r_explicit_state,rand_r_explicit_state,test_prng_state,99,5,,,zig cc,rand_r_explicit_state,,rand_r_available=1 r1=2063792036 r2=780411989 ok=1,success,success,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,50,50,0.007595935137942433,
preserve_original_case_baseline,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
compiler_discovery_checker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
c_harness_compile_checker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
rand_srand_policy_observer,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
hidden_state_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
modulo_bias_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
rand_r_policy_observer,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
seed_parsing_policy_observer,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
embedded_newlib_scope_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
crypto_security_scope_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
thread_reentrancy_scope_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
portability_scope_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
toy_project_prng_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
copy_size_timing_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
naive_rand_modulo_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,fail,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,43,43,0.007601016899570823,rand_r POSIX not ISO C
external_rng_truth_not_tested_marker,c32_rand_r_posix_not_iso,rand_r_posix_not_iso,test_prng_state,,0,,,zig cc,rand_r_posix_not_iso,,case=c32_rand_r_posix_not_iso ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,43,43,0.007601016899570823,
preserve_original_case_baseline,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
compiler_discovery_checker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
c_harness_compile_checker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
rand_srand_policy_observer,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
hidden_state_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
modulo_bias_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
rand_r_policy_observer,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
seed_parsing_policy_observer,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
embedded_newlib_scope_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
crypto_security_scope_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
thread_reentrancy_scope_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
portability_scope_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
toy_project_prng_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
copy_size_timing_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
naive_rand_modulo_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
external_rng_truth_not_tested_marker,c33_rand_r_quality_not_guaranteed,rand_r_quality_not_guaranteed,test_prng_state,,0,,,zig cc,rand_r_quality_not_guaranteed,,case=c33_rand_r_quality_not_guaranteed ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,52,52,0.007951247971504927,
preserve_original_case_baseline,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
compiler_discovery_checker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
c_harness_compile_checker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
rand_srand_policy_observer,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
hidden_state_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
modulo_bias_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
rand_r_policy_observer,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
seed_parsing_policy_observer,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
embedded_newlib_scope_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
crypto_security_scope_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
thread_reentrancy_scope_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
